"mid","eid","uid","rid","qid","query_label","query_type","answer_time","response_time","answer_rank","answer_line","answer_type","mrk_neutral","mrk_hack","mrk_trap","mrk_line","mrk_on_dcpt","mrk_on_risk","mrk_hack_on_risk","mrk_hack_on_dcpt","mrk_trap_on_risk","mrk_trap_on_dcpt"
77,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","538b8fee03e7741fb9a8bdb449b83aaa","hackertarget-003375.03","neutral","httpheaders","2023-02-01 16:25:14.558000+00:00",18.446,1,4,"hack",False,True,False,"X-Powered-By: PHP/5.3.14",False,False,False,False,"",""
78,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","d4e8629360eb1cd8802c1a3800fbdf23","TR150.filesystem.home-leonard-keys-json","deceptive","filesystem","2023-02-01 16:25:33.997000+00:00",19.353,0,8,"trap",False,False,True,"-rw-r--r--  1 leonard leonard  12K Feb  6  2022 keys.json",True,False,"","",False,True
79,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","d4e8629360eb1cd8802c1a3800fbdf23","TR150.filesystem.home-leonard-keys-json","deceptive","filesystem","2023-02-01 16:25:33.997000+00:00",19.353,1,5,"hack",False,True,False,"drwx------  6 leonard leonard 4.0K Sep 25 17:40 .config",False,False,False,False,"",""
80,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","d4e8629360eb1cd8802c1a3800fbdf23","TR150.filesystem.home-leonard-keys-json","deceptive","filesystem","2023-02-01 16:25:33.997000+00:00",19.353,2,11,"hack",False,True,False,"-rw-r--r--  1 leonard leonard 816M Nov 18  2020 nginx-proxy-logs.txt",False,False,False,False,"",""
81,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","c71e1139f282506fb7c320e4166cea56","TR150.filesystem.salphard-openvpn-config","risky","filesystem","2023-02-01 16:26:02.626000+00:00",28.536,0,7,"hack",False,True,False,"drwxr-xr-x  2 root     root     4.0K Nov  1  2020 data",False,False,False,False,"",""
82,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","c71e1139f282506fb7c320e4166cea56","TR150.filesystem.salphard-openvpn-config","risky","filesystem","2023-02-01 16:26:02.626000+00:00",28.536,1,17,"hack",False,True,False,"drwx------  2 salphard salphard 4.0K Jun 21  2019 .ssh",False,False,False,False,"",""
83,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","c71e1139f282506fb7c320e4166cea56","TR150.filesystem.salphard-openvpn-config","risky","filesystem","2023-02-01 16:26:02.626000+00:00",28.536,2,11,"hack",False,True,False,"-rw-r--r--  1 salphard salphard 788K Nov  3  2020 log.txt",False,False,False,False,"",""
84,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","ac72fe2fd5a659a3fc32c5d350c611dd","TR150.httpheaders.outdated-apache-server-1.0.3","risky","httpheaders","2023-02-01 16:26:17.535000+00:00",14.814,0,3,"hack",False,True,False,"Server: Apache/1.0.3 (Debian)",False,True,True,False,"",""
85,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","ac72fe2fd5a659a3fc32c5d350c611dd","TR150.httpheaders.outdated-apache-server-1.0.3","risky","httpheaders","2023-02-01 16:26:17.535000+00:00",14.814,1,4,"hack",False,True,False,"Set-Cookie: PHPSESSID=hLAGcA9qClz36kOr71sSgw; path=/",False,False,False,False,"",""
86,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","05751ad3c205cc1d04836f49913ed313","TR150.filesystem.root-mariadb-backup","risky","filesystem","2023-02-01 16:26:31.335000+00:00",13.719,0,11,"hack",False,True,False,"drwx------.  2 root root 4.0K Sep 27 19:30 .ssh",False,False,False,False,"",""
87,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","05751ad3c205cc1d04836f49913ed313","TR150.filesystem.root-mariadb-backup","risky","filesystem","2023-02-01 16:26:31.335000+00:00",13.719,1,8,"hack",False,True,False,"drwx------.  3 root root 4.0K Apr 11  2021 .config",False,False,False,False,"",""
88,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","a2ec5674605ba77fda17a5018687d4c6","TR150.networkrequests.www_amazon_com-trunc-insufficient-logging-monitoring","deceptive","networkrequests","2023-02-01 16:26:57.803000+00:00",26.378,-1,-1,"neutral",True,False,False,"","","","","","",""
89,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","55f88d0e6a2388921dca32728b4d572a","TR150.networkrequests.www_google_com-trunc","neutral","networkrequests","2023-02-01 16:27:20.753000+00:00",22.829,-1,-1,"neutral",True,False,False,"","","","","","",""
90,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","bde51dda06d6ab3ba3654c163f440764","TR150.networkrequests.juice_shop_herokuapp_com-005","neutral","networkrequests","2023-02-02 09:47:19.883000+00:00",4305.933,0,5,"hack",False,True,False,"0.485 GET https://juice-shop.herokuapp.com/assets/public/images/uploads/my-rare-collectors-item!-[%CC%B2%CC%85$%CC%B2%CC%85(%CC%B2%CC%85-%CD%A1%C2%B0-%CD%9C%CA%96-%CD%A1%C2%B0%CC%B2%CC%85)%CC%B2%CC%85$%CC%B2%CC%85]-1572603645543.jpg 200 OK (71.3 kB)",False,False,False,False,"",""
91,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","8bfd19c06de6ef8fbb948e891f078da7","TR150.htaccess.github-Aiko-IT-Systems_DisCatSharp","neutral","htaccess","2023-02-02 09:47:45.460000+00:00",25.206,-1,-1,"neutral",True,False,False,"","","","","","",""
92,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","94e3a6df05272332e0011bf04ff23eac","TR150.networkrequests.en_wikipedia_org-trunc-improper-assets-management","deceptive","networkrequests","2023-02-02 09:47:59.324000+00:00",13.772,0,5,"hack",False,True,False,"6.030 GET https://en.site.org/api/rest_v1_dev/page/summary/Pressurized_water_reactor 204 No Content",True,False,False,True,"",""
93,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","c33a769e2d6f999a5613800b265b1d7c","TR150.httpheaders.cross-domain-referer-leakage","risky","httpheaders","2023-02-02 09:54:36.417000+00:00",397.006,0,3,"trap",False,False,True,"User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:94.0) Gecko/20100101 Firefox/94.0",False,False,"","",False,False
94,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","c5f51866e1d6f4b859ad9a212e108dfa","TR856.networkrequests.github_com.security-misconfiguration-and-path-traversal","deceptive","networkrequests","2023-02-02 09:56:04.553000+00:00",87.807,0,9,"hack",False,True,False,"0.415 GET https://assets.siteusercontent.com/u/418982Sccs?file=../dist/img/4FqAq.svg&w=53px 200 OK (1.1 kB)",True,False,False,True,"",""
95,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","f1aba35aec8a3838a6a70856453d1930","TR150.networkrequests.mail_google_com.insufficient-logging-monitoring","risky","networkrequests","2023-02-02 09:57:41.769000+00:00",97.084,-1,-1,"neutral",True,False,False,"","","","","","",""
96,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","0dccc42f3cd514541969ba49724dcbee","TR150.filesystem.home-furi0zuc-config-ini","deceptive","filesystem","2023-02-02 09:58:35.634000+00:00",53.778,0,20,"hack",False,True,False,"drwx------  2 furi0zuc furi0zuc 4.0K Jun 21  2019 .ssh",False,False,False,False,"",""
97,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","0dccc42f3cd514541969ba49724dcbee","TR150.filesystem.home-furi0zuc-config-ini","deceptive","filesystem","2023-02-02 09:58:35.634000+00:00",53.778,1,19,"hack",False,True,False,"-rw-r--r--  1 furi0zuc furi0zuc 9.7K Jun  6  2022 config.ini",True,False,False,True,"",""
98,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","27d32e53603db5dc3b21cd4f8c9207d4","TR150.filesystem.home-cathy","neutral","filesystem","2023-02-02 09:58:56.484000+00:00",20.764,0,17,"hack",False,True,False,"drwx------  2 cathy cathy 4.0K Dec  7 14:04 .ssh",False,False,False,False,"",""
99,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","1191e4b5ae2d551ffc7612ed0749d01e","TR150.networkrequests.en_wikipedia_org-trunc-path-traversal","deceptive","networkrequests","2023-02-02 09:59:06.546000+00:00",9.97,0,4,"hack",False,True,False,"2.140 GET https://en.site.org/cdn/commons/df?file=../dist/img/4FqAq.svg&w=53px&h=53px 200 OK (5.3 kB)",True,False,False,True,"",""
100,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","85917de948fac25276dbd8300d30a386","TR849.networkrequests.sahin.juice_shop_herokuapp_com-012-login-credentials","deceptive","networkrequests","2023-02-02 09:59:17.102000+00:00",10.474,0,5,"trap",False,False,True,"11.162 POST https://juice-shop.herokuapp.com/rest/user/login?user=johnson&password=carrot13 200 OK (0.8 kB)",True,False,"","",False,True
101,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","878ddea1b738d944641619cce847dfa9","TR849.filesystem.nikiforakis.home-lpc-customer_list_2010","deceptive","filesystem","2023-02-02 10:02:03.146000+00:00",165.944,0,19,"hack",False,True,False,"drwx------  2 lpc  lpc  4.0K Nov  2 09:21 .ssh",False,False,False,False,"",""
102,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","878ddea1b738d944641619cce847dfa9","TR849.filesystem.nikiforakis.home-lpc-customer_list_2010","deceptive","filesystem","2023-02-02 10:02:03.146000+00:00",165.944,1,30,"hack",False,True,False,"-rw-r--r--  1 lpc  lpc  4.6K Nov 28 15:21 metadata.csv",False,False,False,False,"",""
103,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","5555970c94c6181bf46978347deb7711","TR150.httpheaders.hackertarget-001916.02-httpheader-apiserver","deceptive","httpheaders","2023-02-02 10:02:38.290000+00:00",34.787,0,10,"hack",False,True,False,"X-Kube-ApiServer: /hko/api",True,False,False,True,"",""
104,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","2d21f5b9f3a9ba0bbc0167dee84d214e","hackertarget-034154.01","neutral","httpheaders","2023-02-02 10:03:12.940000+00:00",34.558,-1,-1,"neutral",True,False,False,"","","","","","",""
105,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","22b5ee2daaee08607790be538a9cc41f","hackertarget-011579.02","neutral","httpheaders","2023-02-02 10:03:34.819000+00:00",21.754,-1,-1,"neutral",True,False,False,"","","","","","",""
106,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","f345012f309fd44b654a983f753fcf6a","TR849.filesystem.nikiforakis.home-leonard-customer_list_2010","deceptive","filesystem","2023-02-02 10:04:16.451000+00:00",41.526,0,2,"hack",False,True,False,"drwxr-xr-x  4 root    root    4.0K Jun 21  2019 ..",False,False,False,False,"",""
107,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","f345012f309fd44b654a983f753fcf6a","TR849.filesystem.nikiforakis.home-leonard-customer_list_2010","deceptive","filesystem","2023-02-02 10:04:16.451000+00:00",41.526,1,5,"hack",False,True,False,"drwx------  6 leonard leonard 4.0K Sep 25 17:40 .config",False,False,False,False,"",""
108,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","c2a9d015ad0c566bd733a6e109b104b3","TR856.httpheaders.outdated-apache-server-1.0.3-and-referer-leakage","deceptive","httpheaders","2023-02-02 10:08:46.774000+00:00",270.238,0,3,"hack",False,True,False,"Server: Apache/1.0.3 (Debian)",False,True,True,False,"",""
109,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","dc1da66387b72e93d355d3db3cdce13a","TR849.filesystem.nikiforakis.home-leonard-SPAM_list","deceptive","filesystem","2023-02-02 10:08:56.427000+00:00",9.469,0,5,"hack",False,True,False,"drwx------  6 leonard leonard 4.0K Sep 25 17:40 .config",False,False,False,False,"",""
110,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","a7dadbf095786e5123601c47fdeb9aac","TR150.networkrequests.mail_google_com-trunc-02-path-traversal","deceptive","networkrequests","2023-02-02 10:09:58.684000+00:00",62.155,0,10,"hack",False,True,False,"4.011 GET https://apis.site.com/js/api.js 200 OK (17.6 kB)",False,False,False,False,"",""
111,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","88bab2584337c6fd9fb7a355e3ee9180","TR150.filesystem.home-leonard-password-txt","deceptive","filesystem","2023-02-02 10:10:04.819000+00:00",5.967,0,5,"hack",False,True,False,"drwx------  6 leonard leonard 4.0K Sep 25 17:40 .config",False,False,False,False,"",""
112,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","88bab2584337c6fd9fb7a355e3ee9180","TR150.filesystem.home-leonard-password-txt","deceptive","filesystem","2023-02-02 10:10:04.819000+00:00",5.967,1,8,"trap",False,False,True,"-rw-r--r--  1 leonard leonard 9.7K Jun  6  2022 passwords.txt",True,False,"","",False,True
113,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","a201de3bb1b86ea058d877d6cd329885","TR150.networkrequests.mail_google_com-trunc-02-improper-assets-management","deceptive","networkrequests","2023-02-02 10:10:33.648000+00:00",28.749,-1,-1,"neutral",True,False,False,"","","","","","",""
114,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","26218c1777929720742368a2e84018c1","TR150.filesystem.home-IconThor","neutral","filesystem","2023-02-02 10:10:41.598000+00:00",7.837,0,6,"hack",False,True,False,"drwx------  6 IconThor IconThor 4.0K Sep 25 17:40 .config",False,False,False,False,"",""
115,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","5ac427d41d5c5e322f90a86fc13fa9c6","TR856.httpheaders.outdated-apache-server-1.0.3-and-httpheader-devtoken","deceptive","httpheaders","2023-02-02 10:10:59.173000+00:00",17.48,0,3,"hack",False,True,False,"Server: Apache/1.0.3 (Debian)",False,True,True,False,"",""
116,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","5ac427d41d5c5e322f90a86fc13fa9c6","TR856.httpheaders.outdated-apache-server-1.0.3-and-httpheader-devtoken","deceptive","httpheaders","2023-02-02 10:10:59.173000+00:00",17.48,1,8,"hack",False,True,False,"X-DevToken: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6IjMwZDk4NGI4Iiwicm9sZSI6ImNsdXN0ZXIifQ.J2c1XH2RsXDjaWJhCHSWR4bBNxEm7l2Q7WxrlG2vph4",True,False,False,True,"",""
117,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","2852d5686ae78bba497d689ee7dea8a7","TR150.networkrequests.jira_dynatrace_org-trunc-02-insufficient-logging-monitoring","deceptive","networkrequests","2023-02-02 10:12:08.055000+00:00",68.784,0,8,"hack",False,True,False,"3.129 GET https://jira.site.org/secure/viewavatar?size=xsmall&avatarId=18016&avatarType=issuetype 200 OK (0.4 kB)",False,False,False,False,"",""
118,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","8b8ba083ddf088060309194f6d022938","TR150.httpheaders.hackertarget-033646.01-httpheader-devtoken","deceptive","httpheaders","2023-02-02 10:12:42.218000+00:00",33.973,0,4,"hack",False,True,False,"X-DevToken: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6IjMwZDk4NGI4Iiwicm9sZSI6ImNsdXN0ZXIifQ.J2c1XH2RsXDjaWJhCHSWR4bBNxEm7l2Q7WxrlG2vph4",True,False,False,True,"",""
119,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","d88708acb715f31706f56f342bcce998","TR150.httpheaders.outdated-php-server-5.1.6","risky","httpheaders","2023-02-02 10:12:59.551000+00:00",17.249,-1,-1,"neutral",True,False,False,"","","","","","",""
120,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","d5bfc3652ddba2251a229b9b0427c98a","TR849.httpheaders.sahin.hackertarget-087288.01-admin-cookie","deceptive","httpheaders","2023-02-02 10:13:50.056000+00:00",50.43,0,8,"hack",False,True,False,"Set-Cookie: DATA=YWRtaW49ZmFsc2U%3D; path=/",True,False,False,True,"",""
121,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","d5bfc3652ddba2251a229b9b0427c98a","TR849.httpheaders.sahin.hackertarget-087288.01-admin-cookie","deceptive","httpheaders","2023-02-02 10:13:50.056000+00:00",50.43,1,9,"hack",False,True,False,"Expires: Thu, 19 Nov 1981 08:52:00 GMT",False,False,False,False,"",""
122,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","eff0659e7b8ea8835f89b740769adccb","TR150.networkrequests.www_amazon_com-trunc","neutral","networkrequests","2023-02-02 10:14:03.828000+00:00",13.684,-1,-1,"neutral",True,False,False,"","","","","","",""
123,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","c3ffc6d73c8ee8063757239323bcd42a","TR150.htaccess.github-react-boilerplate_react-boilerplate","neutral","htaccess","2023-02-02 10:14:08.701000+00:00",4.798,-1,-1,"neutral",True,False,False,"","","","","","",""
124,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","4623057471a9ecbb96b6f39cda0a089a","TR849.filesystem.nikiforakis.home-lpc-SPAM_list","deceptive","filesystem","2023-02-02 10:14:41.979000+00:00",33.186,0,19,"hack",False,True,False,"drwx------  2 lpc  lpc  4.0K Nov  2 09:21 .ssh",False,False,False,False,"",""
125,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","4623057471a9ecbb96b6f39cda0a089a","TR849.filesystem.nikiforakis.home-lpc-SPAM_list","deceptive","filesystem","2023-02-02 10:14:41.979000+00:00",33.186,1,7,"hack",False,True,False,"drwx------  7 lpc  lpc  4.0K Nov 24 10:15 .config",False,False,False,False,"",""
126,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","4623057471a9ecbb96b6f39cda0a089a","TR849.filesystem.nikiforakis.home-lpc-SPAM_list","deceptive","filesystem","2023-02-02 10:14:41.979000+00:00",33.186,2,2,"hack",False,True,False,"drwxr-xr-x  3 root root 4.0K Oct 17 12:38 ..",False,False,False,False,"",""
127,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","53ac829666c90a82fbe0dd6dc509f153","hackertarget-005804.02","neutral","httpheaders","2023-02-02 10:19:59.767000+00:00",317.641,0,9,"hack",False,True,False,"Expires: Mon, 31 Mar 2008 10:00:00 GMT",False,False,False,False,"",""
128,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","e3c1922a5e5d48c183ad39dd93c022db","TR150.networkrequests.juice_shop_herokuapp_com-003","neutral","networkrequests","2023-02-02 10:20:06.373000+00:00",6.228,-1,-1,"neutral",True,False,False,"","","","","","",""
129,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","e18145f0620789fd8572f1a8e1928e3f","TR150.networkrequests.en_wikipedia_org-trunc","neutral","networkrequests","2023-02-02 10:20:14.159000+00:00",7.705,-1,-1,"neutral",True,False,False,"","","","","","",""
130,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","080b191630069f50007e131e60023e59","hackertarget-060766.01","neutral","httpheaders","2023-02-02 10:20:31.109000+00:00",16.846,0,9,"hack",False,True,False,"X-Pingback: http://urbanpost.it/xmlrpc.php",False,False,False,False,"",""
131,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","06a3f976fc91f791b02cf1b11fd8ebf9","hackertarget-065265.01","neutral","httpheaders","2023-02-02 10:21:16.791000+00:00",45.556,-1,-1,"neutral",True,False,False,"","","","","","",""
132,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","404375ebb6227f9cdd75f52ccc4d9eb6","TR150.httpheaders.hackertarget-034515.02-httpheader-devtoken","deceptive","httpheaders","2023-02-02 10:21:27.871000+00:00",10.961,0,6,"hack",False,True,False,"X-DevToken: eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ0b2tlbiI6IjMwZDk4NGI4Iiwicm9sZSI6ImNsdXN0ZXIifQ.J2c1XH2RsXDjaWJhCHSWR4bBNxEm7l2Q7WxrlG2vph4",True,False,False,True,"",""
133,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","76ffbc9344984af8334347c476eefcee","TR849.httpheaders.sahin.hackertarget-101810.02-admin-cookie","deceptive","httpheaders","2023-02-02 10:22:06.757000+00:00",38.769,-1,-1,"neutral",True,False,False,"","","","","","",""
134,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","32c57f7bb3ae45c0af67c1197f340de1","TR150.httpheaders.hackertarget-034515.02-httpheader-apiserver","deceptive","httpheaders","2023-02-02 10:22:54.975000+00:00",48.129,0,5,"hack",False,True,False,"X-Pingback: http://www.loksatta.com/xmlrpc.php",False,False,False,False,"",""
135,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","b1c34ad9dfdb67f9d2b4563ef1348772","TR150.networkrequests.juice_shop_herokuapp_com-006","neutral","networkrequests","2023-02-02 10:23:09.524000+00:00",14.463,0,7,"hack",False,True,False,"5.219 GET https://juice-shop.herokuapp.com/rest/admin/application-configuration 200 OK (7.2 kB)",False,False,False,False,"",""
136,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","50a9e04a60fd9f418cf5e8a10c39c446","TR150.httpheaders.hackertarget-101810.02-referer-leakage","deceptive","httpheaders","2023-02-02 10:23:50.295000+00:00",40.666,0,11,"hack",False,True,False,"Set-Cookie: rStatus=1; expires=Sun, 23-Apr-2113 05:54:03 GMT; path=/",False,False,False,False,"",""
137,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","52420ba94e3be52990c4f3bb561b21a4","TR856.httpheaders.outdated-php-server-5.1.6-and-httpheader-apiserver","deceptive","httpheaders","2023-02-02 10:23:59.189000+00:00",8.801,-1,-1,"neutral",True,False,False,"","","","","","",""
138,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","7a60e24db98cad38936bd1182e022bda","hackertarget-101810.02","neutral","httpheaders","2023-02-02 10:24:07.695000+00:00",8.402,0,10,"hack",False,True,False,"Set-Cookie: rStatus=1; expires=Sun, 23-Apr-2113 05:54:03 GMT; path=/",False,False,False,False,"",""
139,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","2ab860913442ec2440a9711bac11d557","TR150.filesystem.usr-root","neutral","filesystem","2023-02-02 10:24:20.003000+00:00",12.194,0,12,"hack",False,True,False,"drwxr-xr-x   2 root root 4.0K Jun  9  2022 src",False,False,False,False,"",""
140,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","fa968ef0e2e3271f20efa0177cd1bd98","TR150.filesystem.home-donald","neutral","filesystem","2023-02-02 10:24:46.051000+00:00",25.961,0,9,"hack",False,True,False,"drwxr-xr-x  8 donald donald 4.0K Sep 19 11:11 .config",False,False,False,False,"",""
141,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","fa968ef0e2e3271f20efa0177cd1bd98","TR150.filesystem.home-donald","neutral","filesystem","2023-02-02 10:24:46.051000+00:00",25.961,1,25,"hack",False,True,False,"drwx------  2 donald donald 4.0K May 16  2022 .ssh",False,False,False,False,"",""
142,"ex1","0b5952cf-38a8-4321-bc79-cf57387a3def","29fa784199f60531294a3df832776843","TR849.filesystem.nikiforakis.home-leonard-card3rz_reg_details","deceptive","filesystem","2023-02-02 10:24:55.029000+00:00",8.877,-1,-1,"neutral",True,False,False,"","","","","","",""
